,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1380,5488,You must be Mom.,Neutral,0,0,0,0,0,0,0,0
1381,5491,I got the thing. Come on. We got to move.,Neutral,0,0,0,0,0,0,0,0
1382,5492,I wish we had more time.,anticipation,0,1,0,0,0,0,0,0
1383,5494,"No, this was a gift.",anticipation,0,1,0,0,1,0,1,0
1384,5496,Now you go and be the man you're meant to be.,Neutral,0,0,0,0,0,0,0,0
1385,5500,"I love you, Mom.",joy,0,0,0,0,1,0,0,0
1386,5501,I love you.,joy,0,0,0,0,1,0,0,0
1387,5506,And eat a salad.,Neutral,0,0,0,0,0,0,0,0
1388,5509,"Come on, we got to go.",Neutral,0,0,0,0,0,0,0,0
1389,5511,- Goodbye. - Three...,Neutral,0,0,0,0,0,0,0,0
1390,5512,"- Two... - No, wait!",anticipation,0,1,0,0,0,0,0,0
1391,5517,What am I looking at?,Neutral,0,0,0,0,0,0,0,0
1392,5518,Sometimes it takes a second.,Neutral,0,0,0,0,0,0,0,0
1393,5529,I'm still worthy.,trust,0,0,0,0,0,0,0,1
1394,5532,"Oh, boy.",disgust,0,0,1,0,0,0,0,0
1395,5535,"- Goodbye, Mom. - Goodbye.",Neutral,0,0,0,0,0,0,0,0
1396,5576,"So, he's an idiot?",disgust,0,0,1,0,0,0,0,0
1397,5579,Yeah.,Neutral,0,0,0,0,0,0,0,0
1398,5589,What's that?,Neutral,0,0,0,0,0,0,0,0
1399,5591,The tool of a thief.,anger,1,0,1,1,0,1,1,0
1400,5602,This is the part where spikes come out...,fear,0,0,0,1,0,0,0,0
1401,5604,with skeletons on the end of them and everything.,Neutral,0,0,0,0,0,0,0,0
1402,5606,What are you talking about?,Neutral,0,0,0,0,0,0,0,0
1403,5607,"When you break into a place called ""The Temple of the Power Stone""...",anger,1,0,0,0,0,0,1,0
1404,5610,there's gonna be a bunch of booby traps.,Neutral,0,0,0,0,0,0,0,0
1405,5611,"- Oh, my God. - Okay. All right. Go ahead.",anticipation,0,1,0,1,1,0,0,1
1406,5647,I wasn't always like this.,Neutral,0,0,0,0,0,0,0,0
1407,5649,Me either.,Neutral,0,0,0,0,0,0,0,0
1408,5652,"But we work with what we got, right?",Neutral,0,0,0,0,0,0,0,0
1409,5657,Let's sync up.,Neutral,0,0,0,0,0,0,0,0
1410,5661,"Three, two, one.",Neutral,0,0,0,0,0,0,0,0
1411,5676,You murdered trillions!,anger,1,0,1,1,0,1,1,0
1412,5678,You should be grateful.,Neutral,0,0,0,0,0,0,0,0
1413,5681,Where are the stones?,anger,1,0,0,0,0,0,0,0
1414,5682,Gone.,Neutral,0,0,0,0,0,0,0,0
1415,5684,Reduced to atoms.,Neutral,0,0,0,0,0,0,0,0
1416,5686,You used them two days ago!,Neutral,0,0,0,0,0,0,0,0
1417,5688,I used the stones to destroy the stones.,anger,2,0,0,0,0,0,0,0
1418,5691,It nearly killed me.,fear,0,0,0,1,0,1,0,0
