,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1161,4674,It's so hard for me to believe that she's someone's aunt.,trust,0,0,0,0,0,0,0,1
1162,4677,"Yeah, well, we come in all shapes and sizes, you know?",Neutral,0,0,0,0,0,0,0,0
1163,4680,This walnut date loaf is exceptional.,Neutral,0,0,0,0,0,0,0,0
1164,4682,- Let me just stop you there. - Yeah.,Neutral,0,0,0,0,0,0,0,0
1165,4683,Is this grant got money involved or whatever? No?,anticipation,1,2,0,0,2,0,1,2
1166,4687,"TONY: Yeah, it's pretty well funded.",anticipation,0,1,0,0,1,0,0,1
1167,4689,Yeah? Wow.,Neutral,0,0,0,0,0,0,0,0
1168,4690,Look who you're talking to.,Neutral,0,0,0,0,0,0,0,0
1169,4692,- Can I have five minutes with him? - Sure.,Neutral,0,0,0,0,0,0,0,0
1170,4700,"As walnut date loaves go, that wasn't bad.",anger,1,0,1,1,0,1,0,0
1171,4704,"Whoa, what have we here? Retro tech, huh?",Neutral,0,0,0,0,0,0,0,0
1172,4707,Thrift store? Salvation Army?,anticipation,0,2,1,0,1,0,0,2
1173,4709,"- Uh, the garbage, actually. - You're a dumpster diver?",disgust,0,0,1,0,0,0,0,0
1174,4711,"Yeah, I was...",Neutral,0,0,0,0,0,0,0,0
1175,4713,"Anyway, look, um,",Neutral,0,0,0,0,0,0,0,0
1176,4714,I definitely did not apply for your grant...,anticipation,0,1,0,0,1,0,0,1
1177,4716,- Ah-ah! Me first. - Okay.,Neutral,0,0,0,0,0,0,0,0
1178,4718,Quick question of the rhetorical variety.,Neutral,0,0,0,0,0,0,0,0
1179,4721,"That's you, right?",Neutral,0,0,0,0,0,0,0,0
1180,4724,"Um, no.",Neutral,0,0,0,0,0,0,0,0
1181,4725,- (STAMMERS) What do you mean? - Yeah.,Neutral,0,0,0,0,0,0,0,0
1182,4727,Look at you go.,Neutral,0,0,0,0,0,0,0,0
1183,4729,"Wow! Nice catch. 3,000 pounds, 40 miles an hour.",anger,1,0,0,0,0,0,1,0
1184,4732,That's not easy. You got mad skills.,anger,1,0,1,1,0,1,0,0
1185,4735,"That's all on YouTube, though, right?",Neutral,0,0,0,0,0,0,0,0
1186,4737,That's where you found that?,Neutral,0,0,0,0,0,0,0,0
1187,4739,Because you know that's all fake.,Neutral,0,0,0,0,0,0,0,0
1188,4740,It's all done on the computer.,Neutral,0,0,0,0,0,0,0,0
1189,4741,Mmm-hmm.,Neutral,0,0,0,0,0,0,0,0
1190,4742,It's like that video. What is it?,Neutral,0,0,0,0,0,0,0,0
1191,4745,"Yeah. Oh, you mean like those UFOs over Phoenix?",Neutral,0,0,0,0,0,0,0,0
1192,4747,Exactly.,Neutral,0,0,0,0,0,0,0,0
1193,4748,"Oh, what have we here?",Neutral,0,0,0,0,0,0,0,0
1194,4751,- Uh... - (CLATTERS),Neutral,0,0,0,0,0,0,0,0
1195,4754,(EXHALES),Neutral,0,0,0,0,0,0,0,0
1196,4758,You're the Spider-ling.,Neutral,0,0,0,0,0,0,0,0
1197,4760,Crime-fighting spider. You're Spider-Boy?,disgust,0,0,1,1,0,0,0,0
1198,4765,Spider-Man.,Neutral,0,0,0,0,0,0,0,0
1199,4767,"Not in that onesie, you're not.",Neutral,0,0,0,0,0,0,0,0
1200,4770,It's not a onesie.,Neutral,0,0,0,0,0,0,0,0
1201,4773,I don't believe this. I was actually having,Neutral,0,0,0,0,0,0,0,0
1202,4774,"a really good day today, Mr Stark.",trust,0,1,0,0,1,0,1,2
1203,4776,"Didn't miss my train, this perfectly good DVD player was just sitting there...",anticipation,0,1,0,0,1,0,1,1
1204,4780,"and Algebra test, nailed it.",Neutral,0,0,0,0,0,0,0,0
1205,4783,Who else knows? Anybody?,Neutral,0,0,0,0,0,0,0,0
1206,4786,Nobody.,Neutral,0,0,0,0,0,0,0,0
1207,4788,Not even your unusually attractive aunt?,trust,0,0,0,0,0,0,0,1
1208,4790,No. No.,Neutral,0,0,0,0,0,0,0,0
1209,4792,"No! If she knew, she would freak out.",Neutral,0,0,0,0,0,0,0,0
1210,4794,"And when she freaks out, I freak out.",Neutral,0,0,0,0,0,0,0,0
1211,4796,You know what I think is really cool? This webbing.,Neutral,0,0,0,0,0,0,0,0
1212,4800,That tensile strength is off the charts.,trust,0,0,0,0,0,0,0,2
1213,4802,Who manufactured that?,Neutral,0,0,0,0,0,0,0,0
1214,4804,I did.,Neutral,0,0,0,0,0,0,0,0
1215,4806,"Climbing walls, how you doing that?",Neutral,0,0,0,0,0,0,0,0
1216,4808,Adhesive gloves?,Neutral,0,0,0,0,0,0,0,0
1217,4809,It's a long story. I was...,anticipation,0,1,0,0,0,0,0,0
1218,4811,Lordy! Can you even see in these?,Neutral,0,0,0,0,0,0,0,0
1219,4814,"Yes, I can.",Neutral,0,0,0,0,0,0,0,0
1220,4815,I'm blind!,Neutral,0,0,0,0,0,0,0,0
1221,4817,I can see in those.,Neutral,0,0,0,0,0,0,0,0
1222,4819,Okay?,Neutral,0,0,0,0,0,0,0,0
1223,4820,"It's just that when whatever happened, happened...",anticipation,0,2,0,0,0,0,0,0
1224,4822,it's like my senses have been dialled to 11.,Neutral,0,0,0,0,0,0,0,0
1225,4825,"There's way too much input, so they just kinda help me focus.",Neutral,0,0,0,0,0,0,0,0
1226,4829,You're in dire need of an upgrade.,disgust,0,0,1,1,0,1,1,0
1227,4832,"Systemic, top to bottom, hundred-point restoration.",anticipation,0,1,0,0,0,1,0,1
1228,4834,That's why I'm here.,Neutral,0,0,0,0,0,0,0,0
1229,4838,Why you doing this?,Neutral,0,0,0,0,0,0,0,0
1230,4841,"I gotta know, what's your MO?",Neutral,0,0,0,0,0,0,0,0
1231,4842,What gets you outta that twin bed in the morning?,Neutral,0,0,0,0,0,0,0,0
1232,4845,Because...,Neutral,0,0,0,0,0,0,0,0
1233,4847,(STAMMERS),Neutral,0,0,0,0,0,0,0,0
1234,4850,"Because I've been me my whole life,",Neutral,0,0,0,0,0,0,0,0
1235,4852,and I've had these powers for six months.,Neutral,0,0,0,0,0,0,0,0
1236,4854,Mmm-hmm.,Neutral,0,0,0,0,0,0,0,0
1237,4855,"I read books, I build computers.",Neutral,0,0,0,0,0,0,0,0
1238,4859,"Yeah, I would love to play football,",joy,0,1,0,0,2,0,0,0
1239,4862,"but I couldn't then, so I shouldn't now.",Neutral,0,0,0,0,0,0,0,0
1240,4863,"Sure, because you're different.",Neutral,0,0,0,0,0,0,0,0
1241,4865,"Exactly. But I can't tell anybody that, so I'm not.",Neutral,0,0,0,0,0,0,0,0
1242,4872,"When you can do the things that I can, but you don't...",Neutral,0,0,0,0,0,0,0,0
1243,4878,and then the bad things happen...,anger,1,1,1,1,0,1,0,0
1244,4881,they happen because of you.,anticipation,0,1,0,0,0,0,0,0
1245,4888,"So you wanna look out for the little guy, you wanna do your part?",fear,0,0,0,2,0,2,0,0
1246,4890,"Make the world a better place, all that, right?",Neutral,0,0,0,0,0,0,0,0
1247,4893,"Yeah, just looking out for the little guy.",Neutral,0,0,0,0,0,0,0,0
1248,4896,That's what it is.,Neutral,0,0,0,0,0,0,0,0
1249,4905,"I'm gonna sit here, so you move the leg.",Neutral,0,0,0,0,0,0,0,0
1250,4911,(TONY EXHALES),Neutral,0,0,0,0,0,0,0,0
1251,4916,You got a passport?,Neutral,0,0,0,0,0,0,0,0
1252,4918,"No, I don't even have a driver's license.",Neutral,0,0,0,0,0,0,0,0
1253,4919,- You ever been to Germany? - No.,Neutral,0,0,0,0,0,0,0,0
1254,4921,"Oh, you'll love it.",joy,0,0,0,0,1,0,0,0
1255,4922,- I can't go to Germany. - Why?,Neutral,0,0,0,0,0,0,0,0
1256,4926,I got homework.,fear,0,0,0,1,0,0,0,0
1257,4928,I'm gonna pretend you didn't say that.,Neutral,0,0,0,0,0,0,0,0
1258,4930,"No, I'm being serious. I can't just drop out of school.",trust,0,0,0,0,0,0,0,1
1259,4932,Might be a little dangerous.,fear,0,0,0,1,0,0,0,0
1260,4934,Better tell Aunt Hottie I'm taking you on a field trip.,surprise,0,0,0,0,0,0,1,1
1261,4938,Don't tell Aunt May.,trust,0,0,0,0,0,0,0,1
1262,4941,"All right, Spider-Man.",Neutral,0,0,0,0,0,0,0,0
1263,4946,Get me out of this.,Neutral,0,0,0,0,0,0,0,0
1264,4947,Sorry. I'll get the...,anger,1,0,1,1,0,1,0,0
1265,4957,(EXPLOSION),fear,0,0,0,1,0,0,1,0
1266,4961,What is it?,Neutral,0,0,0,0,0,0,0,0
1267,4962,"Stay here, please.",Neutral,0,0,0,0,0,0,0,0
1268,4967,(GASPS),surprise,0,0,0,0,0,0,1,0
1269,4971,Guess I shoulda knocked.,surprise,0,0,0,0,0,0,1,0
1270,4972,"Oh, my God! What are you doing here?",anticipation,0,1,0,1,1,0,0,1
1271,4976,Disappointing my kids.,anger,1,0,1,0,0,1,0,0
1272,4982,I'm supposed to go waterskiing.,Neutral,0,0,0,0,0,0,0,0
1273,4984,Cap needs our help. Come on.,anticipation,0,1,0,0,0,0,0,1
1274,4986,Clint!,Neutral,0,0,0,0,0,0,0,0
1275,4989,You should not be here.,Neutral,0,0,0,0,0,0,0,0
1276,4993,Really?,Neutral,0,0,0,0,0,0,0,0
1277,4994,"I retire for, what, like five minutes, and it all goes to shit.",anger,1,0,1,0,0,0,0,0
1278,4998,Please consider the consequences of your actions.,Neutral,0,0,0,0,0,0,0,0
1279,5000,"Okay, they're considered.",Neutral,0,0,0,0,0,0,0,0
1280,5001,(GROANS),disgust,0,0,1,0,0,1,0,0
1281,5002,"Okay, we gotta go.",Neutral,0,0,0,0,0,0,0,0
1282,5008,It's this way.,Neutral,0,0,0,0,0,0,0,0
1283,5010,I've caused enough problems.,Neutral,0,0,0,0,0,0,0,0
1284,5013,(SIGHS),Neutral,0,0,0,0,0,0,0,0
1285,5016,"You gotta help me, Wanda.",Neutral,0,0,0,0,0,0,0,0
1286,5018,"Look, you wanna mope, you can go to high school.",fear,0,0,0,1,0,1,0,1
1287,5020,"You wanna make amends, you get off your ass.",fear,0,0,0,1,0,1,0,0
1288,5023,Shit.,anger,1,0,1,0,0,0,0,0
1289,5028,(GROANS),disgust,0,0,1,0,0,1,0,0
1290,5031,I knew I should've stretched.,Neutral,0,0,0,0,0,0,0,0
1291,5033,(BOTH GRUNTING),Neutral,0,0,0,0,0,0,0,0
1292,5046,"VISION: Clint, you can't overpower me.",anticipation,0,1,0,0,0,0,0,0
1293,5049,I know I can't.,Neutral,0,0,0,0,0,0,0,0
1294,5051,But she can.,Neutral,0,0,0,0,0,0,0,0
1295,5054,"Vision, that's enough. Let him go.",anticipation,0,1,0,0,0,0,0,0
1296,5058,I'm leaving.,sadness,0,0,0,0,0,1,1,0
1297,5059,I can't let you.,Neutral,0,0,0,0,0,0,0,0
1298,5066,I'm sorry.,Neutral,0,0,0,0,0,0,0,0
1299,5070,If you do this...,Neutral,0,0,0,0,0,0,0,0
1300,5073,they will never stop being afraid of you.,fear,0,0,0,1,0,0,0,0
1301,5077,"I can't control their fear, only my own.",anger,1,0,0,1,0,0,0,0
1302,5093,CLINT: Oh...,Neutral,0,0,0,0,0,0,0,0
1303,5096,Come on. We got one more stop.,Neutral,0,0,0,0,0,0,0,0
1304,5099,ATTACHE: It's just a matter of time.,anticipation,0,1,0,0,0,0,0,0
